genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,cluster,closest_mood
World,Citipointe Live,Commission My Soul,30XzWDBISN78wuaIq0isX7,39,0.167,0.409,567053,0.422,2.49e-05,B,0.0953,-9.615,1,0.0324,149.983,4/4,0.0753,2.0,anxious
World,Hillsong Worship,Our Father - Live,4J1EhOb8BKWQrF2jEtyvqW,33,0.156,0.354,282947,0.598,1.31e-05,E,0.564,-5.868,1,0.0304,141.819,4/4,0.142,0.0,anxious
World,Rend Collective,Christ Lives In Me,7fjULn9EBnCTEOiHvXbc2r,41,0.253,0.445,248480,0.498,0.0,C,0.104,-5.984,1,0.0257,154.026,4/4,0.301,2.0,anxious
World,Manu Chao,La vie A 2,3yM2nErrfkUTNomdVlmL9V,50,0.786,0.696,180573,0.613,7.88e-05,F,0.104,-8.887,0,0.042,157.876,3/4,0.592,8.0,anxious
World,Bluetech,Oleander - Phutureprimitive Symbiotic Remix,44JL7eQyRezLKcw8SF7USw,38,0.671,0.657,455018,0.606,0.928,F#,0.162,-9.753,0,0.0483,170.001,4/4,0.2,7.0,anxious
World,Broadcast,Tears In The Typing Pool,2xFELTbN4G0rgID5uQGLvP,48,0.916,0.318,132160,0.149,0.000154,A,0.118,-13.001,0,0.035,145.913,1/4,0.368,1.0,anxious
World,Goldmund,In A Notebook,30vv2zLyzKWwKPi4rTMzOG,42,0.994,0.447,132373,0.0476,0.944,D,0.0705,-30.616,1,0.031,164.353,3/4,0.44,5.0,anxious
World,Planetshakers,I Came For You - Live,4j6vwPoHjCJC8TaySTY0uk,51,0.0342,0.269,445150,0.611,0.000108,D#,0.227,-8.364,1,0.0401,152.21,4/4,0.138,2.0,anxious
World,Jesus Culture,I Surrender - Live,0h1Eh0NfAO22CGOZxRbe3f,38,0.0364,0.354,456200,0.635,5.05e-06,A,0.395,-6.198,0,0.0319,156.018,4/4,0.167,2.0,anxious
World,Matt Maher,Firelight,1j5N5RTJPkawg8eYodXo9z,38,0.0419,0.448,254147,0.63,0.000299,G,0.176,-6.452,1,0.0282,153.982,4/4,0.155,2.0,anxious
World,Manu Chao,Merry Blues,1GsVEQfNpSuDZdz1yntZQa,48,0.438,0.638,216067,0.877,0.00474,G,0.134,-8.208,0,0.252,164.039,4/4,0.894,8.0,anxious
World,Passion,Take My Life - Live,6SsaZK0l5W2G1PWz13ahxW,39,0.25,0.308,306253,0.409,0.0,D,0.109,-7.103,1,0.0282,179.836,4/4,0.254,2.0,anxious
World,Manu Chao,Homens,4WAdzFPrvnq77ZS7woIkfv,48,0.792,0.745,198427,0.447,0.000518,A,0.0916,-12.111,0,0.0523,150.021,4/4,0.974,8.0,anxious
World,Jesus Culture,I Want To Know You - Live,31hjas1UReBaIGjTV3hJqm,37,0.255,0.362,541720,0.617,1.84e-05,C,0.373,-6.836,1,0.0334,141.952,4/4,0.0446,2.0,anxious
World,Bethel Music,Forever,2wMBKl2M7X20iHrbDcDp4D,40,0.0266,0.303,547899,0.728,0.000157,A,0.0756,-7.973,1,0.0422,146.01,4/4,0.217,2.0,anxious
World,All Sons & Daughters,Heaven Meets Earth,6BEetSDJtCMOJukSBSrQUv,38,0.652,0.268,264187,0.3,0.000118,G,0.102,-14.861,1,0.0345,144.859,4/4,0.0953,1.0,anxious
World,Bethel Music,Joy of the Lord (Live) [Spontaneous],4I5mQTJaiClBznJszVy57M,40,0.133,0.154,400533,0.577,0.0981,A,0.0739,-8.78,1,0.0398,154.379,4/4,0.0536,2.0,anxious
World,Rita Springer,There Is No Striving (feat. Kalley Heiligenthal),4w79r7w7KBBdbNGngZNwRT,34,0.0566,0.463,410567,0.682,2.51e-06,E,0.291,-7.52,1,0.0352,143.982,4/4,0.257,2.0,anxious
World,Influence Music,Touching Heaven - Sarmo Remix,3tVSqbaAzfzJhaBm0EAXT5,33,0.142,0.495,213508,0.669,0.0,F,0.176,-7.05,1,0.0422,153.957,4/4,0.281,2.0,anxious
World,UPPERROOM,Glorious Father (Live) [feat. Cody Ray Lee],1uOhQGF4SDS1m9xe78VvRX,33,0.0135,0.26,295544,0.476,0.0,D,0.0631,-9.193,1,0.0328,138.134,4/4,0.078,2.0,anxious
World,Hillsong UNITED,Mountain,0zBlwb8AVsfaxcv4Rh0fd4,34,0.105,0.253,430429,0.708,0.0302,D,0.108,-8.158,1,0.0479,154.835,4/4,0.243,2.0,anxious
World,Jesus Culture,Never Stop - Live,2zzLR67k5grRdAedQpl6it,38,0.144,0.426,367964,0.799,9.86e-06,C,0.855,-4.83,1,0.0383,139.883,4/4,0.23,0.0,anxious
World,Bethel Music,En Ti Estoy Firme (Live),4TQkVjGn9RUAQ2lSuresCO,44,0.0357,0.467,221693,0.806,0.0,C,0.109,-5.171,1,0.038,145.067,4/4,0.365,2.0,anxious
World,"Phillips, Craig & Dean",From The Inside Out,15UCXWBtqMCCZCV9ZT8CTN,36,0.145,0.32,288373,0.645,0.0,A,0.0989,-4.403,0,0.0308,148.401,4/4,0.125,2.0,anxious
World,Passion,God And God Alone,6H5DEiKUjCGDresuPy2c9P,40,0.21,0.394,297507,0.602,0.0,B,0.113,-5.536,1,0.0285,149.564,4/4,0.259,2.0,anxious
World,Michael W. Smith,Ancient Words,2o2u20zbZ2bCOUoBaGOM2s,39,0.752,0.235,276067,0.208,0.0,G,0.947,-14.046,1,0.0317,144.471,3/4,0.226,0.0,anxious
World,I AM THEY,Near to Me,5EgsZ0LD449Y6gqeRyxxtm,39,0.57,0.433,320427,0.318,4.08e-06,C,0.0987,-9.601,1,0.0313,168.144,3/4,0.178,2.0,anxious
World,Shane & Shane,The Stand,2JwkJmy6oO38biks4DHDfK,38,0.0191,0.355,297126,0.454,0.0,B,0.126,-6.684,1,0.0276,147.82,4/4,0.109,2.0,anxious
World,Hillsong Worship,"The Greatness Of Our God - Live In Sydney, Australia/2009",6TQXf7qIIyj7jzA0DeP6uM,33,0.629,0.293,349733,0.389,0.000885,E,0.107,-9.524,1,0.0301,141.309,4/4,0.11,1.0,anxious
World,Hillsong en Español,En Mi Lugar (Beautiful Exchange),6uIGVESR3nK8lm1vI5JweH,32,0.23,0.358,652107,0.516,0.0306,D,0.0918,-8.821,1,0.0377,137.938,4/4,0.0776,2.0,anxious
World,Darlene Zschech,Jesus At The Center - Live,3bIzAIUOuFdwczUbjWvgI6,44,0.0102,0.218,405173,0.573,0.0,D,0.159,-6.748,1,0.0346,138.447,4/4,0.125,2.0,anxious
World,United Pursuit,Rest,5Rjq9D43DiG9C6mzRExyl8,37,0.15,0.518,306990,0.502,0.295,C,0.0621,-9.821,1,0.0255,140.078,4/4,0.298,2.0,anxious
World,Hillsong Worship,Be Still - Instrumental Version,6vNO4GgdFcyZTH3RAeWsTC,32,0.0345,0.389,505773,0.357,0.908,F,0.0966,-12.236,1,0.0269,148.991,4/4,0.0677,7.0,anxious
World,Hillsong Worship,New Wine - Instrumental Version,2LOG3QmvzYR4xIufXHS1ot,32,0.0349,0.376,505720,0.234,0.887,A#,0.11,-12.601,1,0.0319,140.035,4/4,0.0723,7.0,anxious
World,Hillsong en Español,Que Sea La Luz,5L6zRIJ6IJGKemosz6m6JD,32,0.134,0.328,458640,0.403,1.88e-06,C,0.0732,-9.501,1,0.0296,141.93,4/4,0.137,2.0,anxious
World,Bombay Dub Orchestra,The Berber of Seville - The Berber of Suburbia Mix,0XUBsZjhee9fgmeVzLv92A,39,0.645,0.537,372027,0.502,0.881,A#,0.0605,-14.309,0,0.0394,160.999,4/4,0.52,7.0,anxious
World,Boards of Canada,Constants Are Changing,6InkUffjcAOYPiX4BEAjrU,39,0.894,0.22,102053,0.238,0.898,F,0.345,-25.967,1,0.0456,152.374,4/4,0.368,5.0,anxious
World,Bethel Music,Ten Fe Corazón (Live),4KLHQuTX8pBa4VKSVgR821,44,0.0363,0.451,312427,0.631,0.000241,G,0.339,-6.236,1,0.0297,141.897,4/4,0.173,2.0,anxious
World,Chris Tomlin,The Wonderful Cross,784qUrovUUH4jYQ811D6hF,40,0.251,0.339,427707,0.618,0.0,D,0.0669,-6.663,1,0.0361,173.953,4/4,0.244,2.0,anxious
World,Michael W. Smith,King of My Heart,1ihIk0JweM237BVDlST1CA,42,0.116,0.464,261293,0.467,0.000769,G,0.113,-7.418,1,0.027,144.154,4/4,0.196,2.0,anxious
World,Shane & Shane,Give Us Clean Hands,3XBAXJ3c46dF2jMwidvIV3,37,0.0019,0.406,247409,0.486,0.0,A,0.156,-7.095,1,0.0285,145.902,4/4,0.255,2.0,anxious
World,WorshipMob,How Deep the Father's Love for Us,344WHI0BZpraKYQe3qfBzj,36,0.833,0.219,241627,0.169,0.0,F,0.0755,-9.449,1,0.0323,165.742,4/4,0.156,1.0,anxious
World,Corey Voss,Praise the King,2aZ8ZkqwtVs5nEleyIKygM,35,0.0562,0.406,292289,0.676,0.0,C,0.107,-6.418,1,0.0354,155.877,4/4,0.0926,2.0,anxious
World,Passion,God Of Wonders - Live,4VvhdAJYKkQoVqug73IeOL,40,0.0305,0.33,278440,0.657,5.48e-06,G#,0.973,-8.466,1,0.0347,160.524,4/4,0.277,0.0,anxious
World,Bethel Music,Ya No Soy Esclavo (Live),6OwKh6F0GrO7Yx2Nth8qkC,44,0.0124,0.364,350867,0.562,1.59e-05,A#,0.104,-7.105,1,0.0349,148.074,4/4,0.234,2.0,anxious
World,Mosaic MSC,Nvr Stp - Live,02pnL47dqBo97fxcSv5IS4,34,0.052,0.541,193966,0.989,0.000163,C#,0.891,-3.955,0,0.0911,145.995,4/4,0.555,0.0,anxious
World,Gipsy Kings,Tiempo Del Sol,2EBW3gFuYC0IHO2t058n50,30,0.477,0.721,218848,0.611,0.799,F#,0.109,-9.609,0,0.0351,166.097,4/4,0.85,7.0,anxious
World,The Human Experience,Fallin',4CP19vC3269w80UzaeKZod,33,0.221,0.607,212442,0.635,0.0313,G,0.0979,-7.697,0,0.0535,172.043,4/4,0.723,8.0,anxious
World,"Phillips, Craig & Dean",You Are My King (Amazing Love),7iVZYV4h12TVHQpxJxCLmN,38,0.391,0.486,316464,0.611,0.000771,F#,0.142,-7.847,1,0.0327,136.263,4/4,0.265,2.0,anxious
World,Citipointe Live,Image of Love (Live),0xchoA5QRjkeJ6PhngMtC2,40,0.00103,0.421,355480,0.69,0.0,A,0.2,-7.051,1,0.0386,140.066,4/4,0.0443,2.0,anxious
World,Bryan & Katie Torwalt,High Above,13OhZWtL7Tqa0uneEtruzg,36,0.00801,0.383,298080,0.678,5.72e-05,G,0.125,-8.435,1,0.0312,149.886,4/4,0.158,2.0,anxious
World,Phil Wickham,Glory,0Whf0aYWruyv1wEWDiQaSn,35,0.051,0.352,241427,0.723,0.0,C#,0.0957,-5.314,1,0.0308,158.551,4/4,0.176,2.0,anxious
World,Hillsong en Español,Rey Salvador - Live,2AW1LipLJdZpUqcEg8R9Tm,32,0.0605,0.408,472778,0.574,0.0,E,0.13,-7.625,1,0.0312,150.905,4/4,0.0772,2.0,anxious
World,En Espíritu Y En Verdad,Por Siempre,0bLu7nBAhevEWHE7y5qpSo,45,0.00588,0.201,646042,0.518,7.15e-05,G#,0.426,-7.588,1,0.0337,144.122,4/4,0.125,2.0,anxious
World,Hillsong Worship,Remembrance - Instrumental Version,6OgYGbRHpmhnj6qKzJsC6w,32,0.113,0.395,351427,0.387,0.924,B,0.113,-11.059,1,0.0272,140.002,4/4,0.0493,7.0,anxious
World,Hillsong Worship,God So Loved - Instrumental Version,16hdlk0FsvPaYbWFXythrS,32,0.00865,0.475,279720,0.425,0.954,A,0.123,-10.402,1,0.0303,139.031,4/4,0.0978,7.0,anxious
World,Casting Crowns,And Now My Lifesong Sings,5a8lLFfmPd5aohjDpSiJkM,34,0.936,0.253,243200,0.191,0.0155,A#,0.111,-11.889,0,0.034,143.143,5/4,0.195,1.0,anxious
World,Israel Houghton,Alpha and Omega,0YyJOv91ckymoR28tK2wyz,36,0.475,0.183,462330,0.535,0.0,C#,0.761,-7.609,1,0.0445,145.393,4/4,0.2,0.0,anxious
World,Manu Chao,La Marea,2jVYJ5WjkhqhEsTchOQyfW,47,0.334,0.802,152073,0.634,0.198,D,0.0764,-9.371,0,0.169,158.294,4/4,0.857,8.0,anxious
World,Audrey Assad,When I See You,6ybQcmmYpY0YddvSKWHoYv,38,0.288,0.477,256838,0.552,0.017,G#,0.117,-8.135,1,0.0323,139.973,4/4,0.297,2.0,anxious
World,Mark Hollis,The Colour Of Spring,7kYsV81UkV4z7UuF94u8T6,45,0.992,0.479,234800,0.00411,0.0762,D,0.259,-21.453,1,0.101,144.276,4/4,0.111,1.0,anxious
World,Shane & Shane,Good Good Father,7GEA2Hh6oSOGfMX9TyYcfw,38,0.146,0.35,305719,0.39,0.0,A,0.104,-8.051,1,0.0311,145.334,3/4,0.136,2.0,anxious
World,Jason Upton,Where Fools Turn to Gold (Live),0d5ocQkPlqP9yOq9zDS1iw,38,0.446,0.278,438256,0.524,8.44e-05,F,0.0998,-8.646,1,0.0378,146.901,4/4,0.102,2.0,anxious
World,Michael W. Smith,The Heart Of Worship - Live,1NJBnGY0qu7yQKBYBZmiyh,41,0.727,0.43,375000,0.376,8.29e-05,E,0.234,-12.676,1,0.0361,147.28,4/4,0.338,1.0,anxious
World,Hillsong Worship,Worthy Is The Lamb - Live / The Very Best Of Hillsong Live Album Version,13UEvo5GzRpjLWxq949anQ,32,0.252,0.434,360054,0.611,8.04e-05,A,0.217,-6.275,1,0.0292,143.824,4/4,0.189,2.0,anxious
World,Jonathan David Helser,No Longer Slaves (Radio Remix) [Bonus Track],0xfJcti4Hl6d4fJojcA6eS,35,0.0579,0.434,250440,0.669,0.0,A#,0.0993,-5.17,1,0.0335,147.961,4/4,0.367,2.0,anxious
World,Elevation Worship,For the Lamb,3v2Jku0zsdEx1cmHTin0zP,36,0.536,0.516,439622,0.533,0.0,D,0.547,-7.137,1,0.0364,145.057,4/4,0.173,0.0,anxious
World,Manu Chao,La vecina del patio,1QiBPQAN77LWY9242aPVMn,47,0.315,0.725,251445,0.684,0.0211,G#,0.143,-7.17,0,0.112,172.881,4/4,0.818,8.0,anxious
World,Hillsong Worship,You'll Come - Live,5BKs5rzX3vAvqdQzodIUWH,32,0.00207,0.342,303773,0.808,9.3e-05,E,0.104,-7.472,1,0.0459,163.024,4/4,0.152,2.0,anxious
World,Suicide,Cheree - 1998 Remastered Version,3RH28o7i7Ly4c7yEEPH4Zq,46,0.000771,0.187,222333,0.482,0.326,G,0.172,-14.954,1,0.039,163.42,4/4,0.335,2.0,anxious
World,Hillsong Worship,Saviour King - Live,2rffKiXNuFZSFttrvWUWJC,33,0.0405,0.363,450093,0.513,5.54e-05,E,0.0889,-6.28,1,0.0306,150.898,4/4,0.0745,2.0,anxious
World,Benjy Wertheimer,Maya,0lsntsu9MgDL0l7FJtbNpg,37,0.106,0.83,297307,0.447,0.783,C#,0.0436,-14.985,1,0.0663,147.996,4/4,0.338,7.0,anxious
World,Victory World Church Worship,The Great I Am (Live) [feat. Montell Jordan],14StIXG4XWUbTuu9BlSq3e,32,0.00195,0.395,341974,0.707,0.0,D,0.0906,-7.022,1,0.0316,159.945,4/4,0.0882,2.0,anxious
World,Elevation Worship,For The Honor,1qnCoAAXBg13JZVHiOlj27,35,0.47,0.21,350800,0.498,3.55e-05,D#,0.632,-8.899,1,0.0382,143.815,3/4,0.16,0.0,anxious
World,one sonic society,How Can It Be,0NGFkKFyCuTMU9DHZhZEsN,38,0.00805,0.476,288013,0.616,5.66e-05,B,0.0812,-7.471,1,0.0315,147.943,4/4,0.214,2.0,anxious
World,Mosaic MSC,Your Love (Remix),1m1SsseoEXMxFbg0x9WaPp,34,0.00129,0.507,287573,0.652,0.00326,C,0.177,-8.233,1,0.0309,135.916,4/4,0.309,2.0,anxious
World,Jenn Johnson,You Make Me Happy (Spontaneous),5elFZ9hW9pD3s7plXvOrjY,36,0.233,0.271,281773,0.261,1.24e-05,A#,0.139,-8.671,1,0.0317,150.184,4/4,0.142,2.0,anxious
World,Beats Antique,Roustabout - Bassnectar REMIX,32u12lSrbRe8nQbXZ3Bnzx,33,0.0326,0.698,185467,0.703,0.117,A#,0.243,-7.72,0,0.193,176.094,4/4,0.609,8.0,anxious
World,Matt Redman,Never Once - Live,1CsDzv9ezYfgiyCYU9mkQe,39,0.135,0.447,272493,0.705,0.0,G#,0.816,-6.632,0,0.0316,138.197,4/4,0.305,0.0,anxious
World,Rivers & Robots,Good Good Father - Instrumental,4zThjZOJbtMaiSU8gwTZ3S,37,0.0455,0.537,171373,0.382,0.87,G,0.0976,-13.401,1,0.0288,139.914,3/4,0.169,7.0,anxious
World,Hillsong Worship,His Glory Appears - Live,0a3mWRvQqI9nxzMjBjEpbu,32,0.951,0.24,199867,0.211,4.42e-05,D,0.255,-12.151,1,0.0318,163.975,3/4,0.138,1.0,anxious
World,Desperation Band,Amazed,3INyawPiav09c6cetuZ3aK,35,0.491,0.284,288547,0.262,0.0,D,0.253,-9.238,1,0.0304,148.119,4/4,0.153,2.0,anxious
World,En Espíritu Y En Verdad,Rey De Justicia,623GW1oSQUyzoeUZtBhkAK,41,0.176,0.366,349572,0.503,0.0,G,0.219,-6.307,1,0.035,137.545,4/4,0.145,2.0,anxious
World,Hillsong Worship,No Other Name - Radio Version/Live,4AJQzYPtopkEdwzwCDomL2,32,0.0492,0.347,237027,0.607,0.0,E,0.131,-5.517,0,0.0299,148.057,4/4,0.213,2.0,anxious
World,Gateway Worship,How Glorious - Live,429pVO42htWNTf6S4DkMlJ,33,0.144,0.353,332987,0.637,0.0,D,0.626,-6.756,1,0.0344,149.89,4/4,0.223,0.0,anxious
World,Boards of Canada,Telepath,4oQkvCJqnX5kbc0ZnB0z4n,38,0.964,0.173,92801,0.0966,0.856,C#,0.114,-25.637,1,0.0402,167.676,4/4,0.0465,5.0,anxious
World,Hillsong Worship,With All I Am - Live,3Tg7Fx1lVW0VjZaQSiQBAM,33,0.771,0.402,443400,0.396,0.00763,D,0.291,-9.147,1,0.0295,137.424,4/4,0.0802,1.0,anxious
World,Gateway Worship,Defender - Live,4ng7PH3YbG4MKfs0K7gkm8,33,0.0258,0.34,436080,0.558,0.0,G,0.972,-6.282,1,0.03,148.075,4/4,0.129,0.0,anxious
World,Audrey Assad,Winter Snow,1Ep8iw0zVKF16WuPVlBO58,31,0.987,0.263,228706,0.124,0.00213,C#,0.15,-13.566,1,0.0363,137.779,4/4,0.182,1.0,anxious
World,All Sons & Daughters,Brokenness Aside - Live,46fnXcYBlHcV7YIj9fITpO,37,0.346,0.463,356667,0.315,7.47e-06,C,0.065,-10.795,1,0.0263,135.996,4/4,0.18,2.0,anxious
World,Brian Johnson,After All These Years,7tyDArKMeKHA3KnvABJ9fO,39,0.836,0.283,276307,0.219,1.17e-06,G,0.143,-11.089,1,0.0311,137.437,4/4,0.0941,1.0,anxious
World,Hillsong en Español,Poderoso Para Salvar - Live,1K3beHVb00dSTLds254vtO,31,0.189,0.433,342778,0.673,0.0,A,0.117,-8.317,1,0.0365,145.973,4/4,0.181,2.0,anxious
World,Hillsong Worship,Mountain - Live,4tWNu5AALsWaIIrhEgInhW,32,0.0354,0.326,407613,0.652,7.24e-05,D,0.711,-7.39,1,0.0354,155.917,4/4,0.173,0.0,anxious
World,Iron Bell Music,The More of You I See,7jmAAygPC6IHuEwnDm82D0,32,0.531,0.466,315477,0.482,2.31e-06,E,0.0861,-8.316,1,0.0408,139.998,4/4,0.148,2.0,anxious
World,River Valley Worship,Calvary's Shadow,3h9JltCK3DnZ59kgkRnydF,33,0.063,0.426,272667,0.647,0.0,B,0.18,-7.299,1,0.0335,139.933,4/4,0.137,2.0,anxious
World,Lindy Conant,Another Wave (Live),7jKM0SeFU7tn6KnC2ZkBzf,35,0.00024,0.371,413905,0.749,0.000149,C,0.664,-7.262,1,0.0397,162.071,4/4,0.225,0.0,anxious
World,Michael W. Smith,Hey Love,51ZxrcCORhQ6Fh1WGzXGtP,41,0.861,0.542,226724,0.303,5.45e-06,G,0.125,-10.959,1,0.03,137.988,4/4,0.322,1.0,anxious
World,River Valley Worship,Hope Has a Name (Runway Sessions),21NETHXF4RY7WjDv5n7YHY,33,0.207,0.525,256939,0.438,0.0,C#,0.0874,-9.222,1,0.0352,135.986,4/4,0.108,2.0,anxious
World,Hillsong en Español,Eres Mi Fortaleza - Live,0beN24kKuXJucj61AlDU3c,31,0.192,0.352,293334,0.48,0.0,G,0.125,-8.758,1,0.0321,154.039,4/4,0.098,2.0,anxious
World,Citipointe Live,Heart Open Wide (Live),14mqbFnH4NAAm1G2kPtdix,44,0.00244,0.452,397627,0.734,1.87e-06,C,0.529,-6.617,1,0.0343,146.018,4/4,0.078,2.0,anxious
World,Phil Wickham,When My Heart Is Torn Asunder,1a0cqpubP8QiYwW7a11ico,35,0.115,0.406,258427,0.636,0.0,G,0.0977,-6.233,1,0.0353,143.889,4/4,0.271,2.0,anxious
World,New Life Worship,Make a Way,5ztmkkWhWNyBjXVR1VYiA6,35,0.824,0.402,308779,0.392,0.81,D,0.0801,-14.168,1,0.0306,150.037,4/4,0.112,5.0,anxious
World,Kari Jobe,My Beloved,052oCOM3iop09zYBpn5rGJ,37,0.923,0.327,224467,0.19,2.97e-06,G,0.0759,-10.2,1,0.0357,167.014,4/4,0.219,1.0,anxious
World,Kim Walker-Smith,Unstoppable Love,1HwEa6kb9xUlDIQ6Ma70fy,36,0.469,0.299,259520,0.474,0.000175,F,0.0826,-6.212,1,0.0316,140.847,4/4,0.208,2.0,anxious
World,Shane & Shane,Be Enthroned,4ApSwB2xTcUz9HKKsqzh3U,37,0.11,0.369,376031,0.371,0.0,C,0.117,-12.16,1,0.0315,139.828,4/4,0.15,2.0,anxious
World,Hillsong en Español,Tu Amor Es Real - Bonus Track,4dZaWy72cnI5yhY9yYaLGz,31,0.00544,0.542,225493,0.753,0.0,D,0.289,-5.767,1,0.0347,139.905,4/4,0.42,2.0,anxious
World,Kari Jobe,Here As In Heaven,7HQTezDSBl8rxUufIbyCnf,38,0.243,0.252,407227,0.508,2e-06,D,0.124,-8.978,1,0.0354,139.508,4/4,0.0942,2.0,anxious
World,Vertical Worship,Hallelujah Amen (feat. Jon Guerra) (feat. Jon Guerra),2IvKj9RBncISJurRN5wDHi,35,0.434,0.411,279366,0.409,0.00163,A#,0.106,-7.368,1,0.028,139.818,4/4,0.169,2.0,anxious
World,Kari Jobe,Fall Afresh,3iQdQCjHbi078GjNzsjT2p,38,0.0128,0.233,329787,0.61,2.06e-05,D,0.108,-8.594,1,0.0474,141.939,4/4,0.289,2.0,anxious
World,En Espíritu Y En Verdad,Cuanto Nos Ama,3UjbaE0jxoyDNpkdOQ4gSF,44,0.00497,0.243,403707,0.514,0.001,A#,0.924,-8.021,1,0.0309,148.008,3/4,0.075,0.0,anxious
World,Hillsong UNITED,Soberano (Sovereign Hands) - Live,0C1PCI9PNE6i0sdfd20cnJ,32,0.796,0.286,329173,0.334,3.09e-06,C,0.0959,-9.007,1,0.0312,139.425,4/4,0.073,1.0,anxious
World,Bethel Music,Walk in the Promise,1IIhcetY9wk2bcIjvtoOAZ,38,0.672,0.373,265893,0.414,2.28e-05,D,0.0936,-7.565,1,0.0304,144.054,4/4,0.0735,2.0,anxious
World,Rivers & Robots,Brighter Than the Sun,1bjVCXueouIMF2zj6VlfeH,38,0.268,0.541,218747,0.443,0.0356,F,0.108,-12.499,0,0.0271,147.982,3/4,0.189,3.0,anxious
World,Mosaic MSC,Glory and Wonder - Live,4kZ9qAz1MLUE9hdcXVULES,33,0.651,0.219,390091,0.558,3.91e-05,C,0.748,-7.468,1,0.0351,139.933,4/4,0.201,0.0,anxious
World,Victory Worship,Safe,43IbCqMcMvZi1v16LFAE3n,53,0.558,0.504,289173,0.409,5.1e-06,A#,0.104,-7.07,1,0.0319,165.827,4/4,0.251,2.0,anxious
World,Influence Music,Why Not Now? - Acoustic,4wmPI51RWGA1WCtX6lLU5U,32,0.623,0.491,303158,0.506,0.0,A,0.123,-7.767,1,0.0368,151.995,4/4,0.16,2.0,anxious
World,Michael W. Smith,Build My Life,6M62h3yNmX8Y5G7USuuH5I,40,0.0146,0.56,431440,0.464,0.00019,A,0.0722,-8.663,1,0.0251,139.907,4/4,0.214,2.0,anxious
World,All Sons & Daughters,Reason to Sing,0n00hhNhSmJMiFTvQwuIzD,36,0.622,0.27,253240,0.197,1.44e-06,D,0.0981,-12.822,1,0.0367,137.707,4/4,0.12,1.0,anxious
World,Rita Springer,Every Battle (feat. Kalley Heiligenthal),5SI0vz0kjeZGIgyfMaxZ23,33,0.0246,0.391,313548,0.641,0.0,F,0.0984,-6.348,1,0.0379,180.022,3/4,0.169,2.0,anxious
World,Hillsong Worship,The Passion - Instrumental Version,251dYQDLe5ozFLVs3aYwLn,30,0.000858,0.508,277707,0.629,0.868,D,0.0635,-9.412,1,0.0297,140.012,4/4,0.211,7.0,anxious
World,Hillsong en Español,Poderoso - Live,5lM1friV05XUAC201u0bZ0,31,0.0121,0.435,276946,0.693,0.0,C,0.119,-6.453,1,0.0319,140.94,3/4,0.276,2.0,anxious
World,Hillsong en Español,Del Cielo Descendió - Live,2EZc3bgNxVaUCE0s1E3aPc,31,0.000239,0.356,302720,0.729,0.0,C#,0.731,-5.057,0,0.0397,152.102,4/4,0.221,0.0,anxious
World,Darlene Zschech,Your Presence Is Heaven - Live,2vh6SYKbSBo2cV9oMxY2Qn,41,0.147,0.242,405667,0.398,3.01e-05,D,0.104,-8.723,1,0.0307,141.627,4/4,0.0613,2.0,anxious
World,Elevation Worship,I Love You Lord,1PBnKi584cMNsBws5X9u2y,35,0.824,0.227,323490,0.396,0.0,D#,0.102,-8.794,1,0.0351,169.702,4/4,0.191,1.0,anxious
World,Manu Chao,La Primavera,3NHuU6OLvSu77HMYXV93l4,45,0.709,0.564,112533,0.609,0.00829,B,0.535,-8.26,0,0.0865,175.791,4/4,0.813,8.0,anxious
World,I AM THEY,Over & Over Again,3rBY6K8EM0MmKNniTZgRvx,37,0.289,0.475,267947,0.61,3.57e-05,F,0.109,-4.692,1,0.0249,159.992,3/4,0.147,2.0,anxious
World,Entheogenic,Anima Mundi,1T782BNgzDjj7UcT9txhFn,37,0.175,0.439,573093,0.368,0.759,G#,0.115,-13.211,0,0.0315,139.926,3/4,0.0843,7.0,anxious
World,Victor Démé,Djôn'Maya,2JlQOgJZdvQ5YJrVxY13wQ,50,0.845,0.569,249560,0.314,2.03e-05,C#,0.12,-8.241,1,0.0579,179.332,4/4,0.311,1.0,anxious
World,Tenth Avenue North,Lamb of God,5TVRRyC1yHhOP7NfkrnLDt,36,0.939,0.433,287133,0.189,0.0,A,0.118,-12.182,0,0.0285,139.71,4/4,0.25,1.0,anxious
World,T. P. Orchestre Poly-Rythmo,Min we tun so - Slow,7w6Usj20aSWWBoHuONuGV2,37,0.855,0.372,288720,0.215,0.00571,G,0.106,-16.818,0,0.0391,169.708,3/4,0.183,1.0,anxious
World,Mosaic MSC,Bello Amor,4jimgsbNjubhrmshLQJrou,38,0.246,0.308,423640,0.372,0.000229,C,0.167,-8.697,1,0.0291,160.103,3/4,0.0949,2.0,anxious
World,Michael W. Smith,I Will Be Here For You,3CO19cTl5zzlWx9GWEpOhD,44,0.185,0.425,273773,0.519,0.0,A,0.102,-9.707,1,0.0279,143.887,4/4,0.208,2.0,anxious
World,Casting Crowns,House of Their Dreams,4gmjQVNqjqyBKNEhzUUTUL,35,0.885,0.446,260867,0.0836,0.0,D,0.112,-14.143,1,0.0556,145.505,4/4,0.343,1.0,anxious
